game_id,headline,description
401706158,Blunt's 16 help Mercyhurst beat Canisius 62-52,Bernie Blunt's 16 points helped Mercyhurst defeat Canisius 62-52 on Wednesday night.
401700464,"Sallis, Hildreth combine for the last 4 points, lead Wake Forest over South Carolina Upstate 85-80","Hunter Sallis scored 23 points, Cameron Hildreth added 18 and the pair combined for the last four points to push Wake Forest past South Carolina Upstate 85-80 on Wednesday night."
401700409,VCU wins 63-42 over Merrimack,Joe Bamisile scored 20 points as VCU beat Merrimack 63-42 on Wednesday night.
401700266,No headline found,No description found
401727331,Southeast Missouri State earns 93-38 win against Crowley's Ridge,Damarion Walkup's 23 points helped Southeast Missouri State defeat Crowley's Ridge 93-38 on Wednesday night.
401722592,Mostafa's 18 lead Middle Tennessee over Evansville 80-63,Essam Mostafa's 18 points helped Middle Tennessee defeat Evansville 80-63 on Wednesday night.
401722135,East Texas A&M knocks off Southern 70-68,Khaliq Abdul-Mateen's 18 points helped East Texas A&M defeat Southern 70-68 on Wednesday night.
401721960,Cato's 19 help Central Arkansas take down Randall 108-49,Elias Cato's 19 points helped Central Arkansas defeat Randall 108-49 on Wednesday night.
401727286,Roy scores 35 as Green Bay knocks off Western Illinois 87-73,Anthony Roy's 35 points led Green Bay over Western Illinois 87-73 on Wednesday night.
401726386,"Keaston Willis scores 22, Tulsa secures 85-76 win against Oral Roberts",Keaston Willis' 22 points helped Tulsa defeat Oral Roberts 85-76 on Wednesday night.
401721227,Alabama A&M defeats Fisk 103-69,London Riley scored 17 points as Alabama A&M beat Fisk 103-69 on Wednesday night.
401719349,"Edwards scores 14 of his 18 in the second half, Vanderbilt secures 18 steals in 85-69 win over Cal","Jason Edwards scored 14 of his 18 points in the second half, Devin McGlockton added 16 points and Vanderbilt secured 18 steals in an 85-69 victory over California on Wednesday night."
401715638,"JT Toppin scores 24, Chance McMillian 16 and sizzling Texas Tech routs Wyoming 96-49","JT Toppin scored 24 points and grabbed 12 rebounds, Chance McMillian added 16 points and hot-shooting Texas Tech routed Wyoming 96-49 on Wednesday night."
401715562,Hofstra earns 49-48 win over Seton Hall,Jean Aranguren had 13 points in Hofstra's 49-48 victory over Seton Hall on Wednesday night.
401715389,"North Texas leads Minnesota most of the way, holds off Golden Gophers 54-51 to move to 3-0",Rondel Walker scored 14 points and undefeated North Texas led for most of the way and held off Minnesota for a 54-51 victory on Wednesday night.
401707986,"Nebraska's home streak reaches 15, Gary scores 19 in 86-60 win over Fairleigh Dickinson",Juwan Gary scored 19 points and Nebraska led for all but 19 seconds en route to an 86-60 win over Fairleigh Dickinson on Wednesday night for the Cornhuskers' 15th-straight win at home.
401725807,"Gonsalves scores 17, Utah Tech downs Bethesda (CA) 90-59",Noa Gonsalves scored 17 points as Utah Tech beat Bethesda (CA) 90-59 on Wednesday night.
401722390,Martinez scores 24 as Utah State beats Westminster (UT) 117-53,Ian Martinez scored 24 points as Utah State beat Westminster (UT) 117-53 on Wednesday.
401707849,Tomislav Ivisic scores 20 points and Illinois overcomes 18 turnovers to beat Oakland 66-54,"Tomislav Ivisic scored 20 points, Ben Humrichous added 10 and Illinois overcame 18 turnovers to beat Oakland 66-54 on Wednesday night."
401706911,"Dawson Baker scores 22 points, Keba Keita adds double-double to help BYU roll past Queens 99-55","Dawson Baker made six 3-pointers and scored 22 points, Keba Keita had a double-double and BYU jumped out early and beat Queens 99-55 on Wednesday night."
401734421,Washington rallies from an 11-point halftime deficit to beat Seattle Pacific 77-62,Great Osobor and DJ Davis each scored 18 points and Washington rallied from an 11-point halftime deficit to beat Seattle Pacific 77-62 on Wednesday night.
401727271,No headline found,No description found
401725367,"Moni, North Dakota State defeat Santa Clara 88-80 in OT",Jacksen Moni scored nine of his 19 points in overtime and North Dakota State knocked off Santa Clara 88-80 on Wednesday.
401722227,Turner scores 24 as UC Santa Barbara takes down Fresno State 91-86,Deuce Turner's 24 points off of the bench helped UC Santa Barbara to a 91-86 victory over Fresno State on Wednesday.
401720514,"Dusell scores 17, Nevada takes down Weber State 88-58",Xavier Dusell scored 17 points as Nevada beat Weber State 88-58 on Wednesday.
401709969,San Francisco wins 84-54 over Long Beach State,Malik Thomas scored 15 points as San Francisco beat Long Beach State 84-54 on Wednesday.
401721656,"Desmond Claude scores 26 points, helps Southern Cal hold off UT Arlington 98-95",Desmond Claude scored 26 points and made consecutive shots down the stretch to help Southern California beat UT Arlington 98-95 on Wednesday night.
401725815,"Eaglestaff scores 31, North Dakota defeats Utah Valley 77-71",Treysen Eaglestaff scored 31 points as North Dakota beat Utah Valley 77-71 on Thursday.
401720729,White's 20 lead New Orleans over Lindenwood 82-74,James White had 20 points in New Orleans' 82-74 win against Lindenwood on Thursday night.
401721021,"Terry scores 28, Eastern Michigan knocks off IU Indianapolis 74-71",Jalen Terry's 28 points helped Eastern Michigan defeat IU Indianapolis 74-71 on Thursday night.
401727426,No headline found,No description found
401726390,No headline found,No description found
401726024,South Dakota defeats Dakota Wesleyan 92-69,Isaac Bruns had 23 points in South Dakota's 92-69 victory over Dakota Wesleyan on Thursday night.
401722167,"Johnson scores 18, UMBC defeats Coppin State 92-67",Bryce Johnson had 18 points in UMBC's 92-67 win against Coppin State on Thursday night.
401722009,Robert Morris earns 63-51 win against Stonehill,Josh Omojafo had 15 points in Robert Morris' 63-51 victory over Stonehill on Thursday night.
401721969,"Arias scores 19, Jacksonville takes down South Carolina State 71-62",Chris Arias had 19 points in Jacksonville's 71-62 win over South Carolina State on Thursday night.
401721011,Bryant defeats Buffalo 87-64,Rafael Pinzon's 15 points helped Bryant defeat Buffalo 87-64 on Thursday night.
401715431,Ireland's 15 includes last second winner to help Nicholls State defeat Northern Kentucky 61-59,"Byron Ireland had 15 points, including the game winner with less than a second to play, in Nicholls State's 61-59 victory over Northern Kentucky on Thursday night."
401727086,UL Monroe wins 110-48 against Ecclesia,Makai Willis had 18 points in UL Monroe's 110-48 victory over Ecclesia on Thursday night.
401715914,Wichita State wins 79-73 against Northern Iowa,Corey Washington had 19 points in Wichita State's 79-73 victory over Northern Iowa on Thursday night.
401715310,Missouri takes school-record 72-point win over Mississippi Valley State,Marques Warrick scored 11 of his 16 points in the first half when Missouri took off to a huge lead on its way to a 111-39 win over Mississippi Valley State on Thursday night — the 72-point margin matching the largest in Tigers history.
401732949,No headline found,No description found
401727322,Wieland scores 26 as Chattanooga takes down Morehead State 76-62,Bash Wieland had 26 points in Chattanooga's 76-62 victory against Morehead State on Thursday night.
401719219,"Oklahoma State holds off Southern Illinois 85-78 in the Cowboys' 3,000th men's basketball game","Abou Ousmane and Brandon Newman both scored 18 points, combining to shoot 15 for 19, and Oklahoma State held off Southern Illinois 85-78 on Thursday night in the Cowboys' 3,000th men's basketball game."
401727090,Shogbonyo scores 16 in Denver's 86-63 victory over Colorado Christian,Nicholas Shogbonyo scored 16 points as Denver beat Colorado Christian 86-63 on Thursday night.
401719369,"Hawthorne scores 21, Northern Colorado takes down South Dakota State 78-69",Isaiah Hawthorne's 21 points helped Northern Colorado defeat South Dakota State 78-69 on Thursday night.
401715987,Freshman Sanon sparks Arizona State to 87-76 win over Grand Canyon with 21 points.,"Freshman reserve Joson Sanon hit five 3-pointers and scored a career-high 21 points, Basheer Jihad added 18 points and Arizona State defeated Grand Canyon 87-76 on Thursday night."
401706973,LSU beats Kansas State 76-65 behind Cam Carter's 20 points against his former team,"Cam Carter scored 20 points against his former team, freshman Vyctorius Miller added 15 points and LSU beat Kansas State 76-65 on Thursday night."
401720748,Bostick scores 13 as New Mexico State takes down Texas A&M-CC 83-82,Dionte Bostick's 13 points off of the bench helped lead New Mexico State to an 83-82 victory over Texas A&M-Corpus Christi on Thursday.
401727274,Smith scores 21 as UC Riverside beats La Sierra 79-51,Kaleb Smith's 21 points helped UC Riverside defeat La Sierra 79-51 on Thursday.
401725507,Cal Poly earns 75-71 win against Seattle U,Mac Riniker and Isaac Jessup scored 14 points each to help Cal Poly defeat Seattle U 75-71 on Thursday.
401722385,Hill's 17 help UNLV beat Omaha 80-69,Jalen Hill and Jeremiah Cherry scored 17 points each as UNLV beat Omaha 80-69 on Thursday.
401720880,Northern Arizona secures 60-57 victory over Pacific,Trenton McLaughlin had 22 points in Northern Arizona's 60-57 win over Pacific on Thursday.
401707979,Trey Kaufman-Renn scores 26 points to lead No. 13 Purdue past No. 2 Alabama 87-78,"Trey Kaufman-Renn scored a career-high 26 points and grabbed eight rebounds, and freshman C.J. Cox scored nine of his 11 points during a game-turning 13-0 run midway through the second half to..."
401722173,Battle has 21 points and No. 4 Gonzaga routs UMass Lowell 113-54,"Khalif Battle scored 21 points, including 4 for 4 on 3-point attempts, and No. 4 Gonzaga cruised to a 113-54 victory over UMass Lowell on Friday night."
401715442,John Tonje scores 41 points as Wisconsin tops No. 9 Arizona 103-88 in foul-filled game,John Tonje had a career-high 41 points — two shy of the Wisconsin record — to lead the Badgers over <a...
401700436,No headline found,No description found
401707869,Kam Jones scores 28 to lead No. 15 Marquette past pesky Maryland 78-74,"Kam Jones scored 18 of his 28 points in the second half, and No. 15 Marquette held off a late run by Maryland to pull out a 78-74 victory Friday night."
401715629,"Simas Lukosius, Jizzle James each score 19 points and No. 17 Cincinnati beats Nicholls State 86-49","Simas Lukosius had 19 points including five 3-pointers, Jizzle James scored 15 of his 19 points in the second half, and No. 17 Cincinnati eased by Nicholls State 86-49 on Friday night."
401714891,"Clayton scores 25 points as No. 20 Florida, Todd Golden beat Florida State 87-74 on the road",Walter Clayton scored 16 of his 25 points in the first half and No. 20 Florida held off a late rally to beat Florida State 87-74 on Friday night.
401715358,No. 23 Texas A&M beats No. 21 Ohio State 78-64 for third straight win after season-opening loss,Wade Taylor IV and Manny Obaseki each scored 15 points and No. 23 Texas A&M beat No. 21 Ohio State 78-64 on Friday night.
401715424,No headline found,No description found
401715948,Abdul-Hakim scores 24 as UT Rio Grande Valley downs Charleston Southern 86-76,Hasan Abdul-Hakim's 24 points helped UT Rio Grande Valley defeat Charleston Southern 86-76 on Friday.
401715949,Jaylon Johnson makes go-ahead layup as Tennessee Tech defeats VMI 72-71,Rodney Johnson Jr. scored 13 points and Jaylon Johnson made a game-winning layup in the closing seconds as Tennessee Tech beat VMI 72-71 on Friday night.
401720730,Morgan's 20 lead Stonehill past New Orleans 80-54,Josh Morgan had 20 points in Stonehill's 80-54 victory against New Orleans on Friday night.
401721791,Green scores 25 as Holy Cross takes down Sacred Heart 82-75,Max Green's 25 points helped Holy Cross defeat Sacred Heart 82-75 on Friday night.
401721076,"Ray'Sean Taylor scores 30, SIU-Edwardsville takes down Western Michigan 79-60",Ray'Sean Taylor's 30 points led SIU-Edwardsville past Western Michigan 79-60 on Friday night.
401719249,"Johnson's 17, Baker's game-winner lead Winthrop over William & Mary, 86-85",Nick Johnson scored 17 points to lead Winthrop and Bryce Baker knocked down a game-winning 3-pointer just before the final buzzer as the Eagles defeated William & Mary 86-85 on Friday night.
401700454,Isaac McKneely makes all 6 of his 3-point attempts to help Virginia beat Villanova 70-60,Isaac McKneely scored 23 points and made all six of his 3-point attempts to help Virginia beat Villanova 70-60 on Friday night as part of the Hall of Fame Series.
401706983,Nimari Burnett scores 16 and Danny Wolf secures a double-double to lead Michigan past TCU 76-64,"Nimari Burnett scored 16 points, Danny Wolf had 14 points, 14 rebounds and four assists, and Michigan beat TCU 76-64 on Friday night."
401727292,No headline found,No description found
401726030,No headline found,No description found
401723724,Old Dominion earns 73-71 victory over Maryland-Eastern Shore,Devin Ceaser had 23 points in Old Dominion's 73-71 victory over Maryland-Eastern Shore on Friday night.
401722292,Pjay Smith scores 29 as Furman defeats Tulane 75-67,Pjay Smith Jr.'s 29 points helped Furman defeat Tulane 75-67 on Friday night.
401722201,"Ante Brzovic scores 39, including game-winning 3 in double OT as Charleston edges FAU 119-116",Ante Brzovic scored 39 points and hit the game-winning 3-pointer as time expired in double overtime as Charleston beat Florida Atlantic 119-116 on Friday night.
